wave,Purine
0.6810000000000003,0.7779729412147122
0.6820000000000003,0.7780944122648868
0.6830000000000003,0.7782076566026699
0.6840000000000003,0.7783496971591716
0.6850000000000003,0.77854389
0.6860000000000003,0.7787600818870188
0.6870000000000003,0.7789487827966882
0.6880000000000003,0.7790886172033119
0.6890000000000003,0.7792130687554876
0.6900000000000003,0.77936423
0.6910000000000003,0.7795011416772168
0.6920000000000003,0.7795850025642719
0.6930000000000003,0.7796704782904855
0.6940000000000003,0.7798308683960842
0.6950000000000003,0.7800147510282103
0.6960000000000003,0.7801175714161293
0.6970000000000003,0.7801883778758062
0.6980000000000003,0.7802874990087802
0.6990000000000003,0.78039944
0.7000000000000003,0.7804426009077091
0.7010000000000003,0.7805333711957522
0.7020000000000003,0.7805931588042478
0.7030000000000003,0.7805898200334003
0.7040000000000003,0.78068238
0.7050000000000003,0.7808693141794419
0.7060000000000003,0.7810782842714865
0.7070000000000003,0.7812206671523424
0.7080000000000003,0.78136957
0.7090000000000003,0.7815247211551115
0.7100000000000003,0.7816402304875757
0.7110000000000003,0.7816646092686366
0.7120000000000003,0.7817506791392829
0.7130000000000003,0.78186703
0.7140000000000003,0.7819980423800477
0.7150000000000003,0.7822360479355033
0.7160000000000003,0.7825005647096646
0.7170000000000003,0.7827303977016772
0.7180000000000003,0.7828901411337114
0.7190000000000003,0.783003511319534
0.7200000000000003,0.783069488020699
0.7210000000000003,0.7831111591665917
0.7220000000000003,0.7831938900000001
0.7230000000000003,0.7833741316093161
0.7240000000000003,0.7835350608153674
0.7250000000000003,0.7835758291846326
0.7260000000000003,0.7836187495707958
0.7270000000000003,0.7837854600000002
0.7280000000000003,0.7840549924420489
0.7290000000000003,0.7842991949101545
0.7300000000000003,0.7844628667265637
0.7310000000000003,0.784533139297293
0.7320000000000003,0.7845881614990149
0.7330000000000003,0.7847380619991001
0.7340000000000003,0.7848380170013499
0.7350000000000003,0.7848853495266905
0.7360000000000003,0.78494
0.7370000000000003,0.7850784110490105
0.7380000000000003,0.7851833110311588
0.7390000000000003,0.7852348689688413
0.7400000000000003,0.7852789795588956
0.7410000000000003,0.7853564000000001
0.7420000000000003,0.7854233407594077
0.7430000000000003,0.7854613098980051
0.7440000000000003,0.7854579100679966
0.7450000000000003,0.78534919
0.7460000000000003,0.7853242213542136
0.7470000000000003,0.7854596414685266
0.7480000000000003,0.7855330677972102
0.7490000000000003,0.7855566697639953
0.7500000000000003,0.78552741
0.7510000000000003,0.7854837199897998
0.7520000000000003,0.7854826991831408
0.7530000000000003,0.7854554705445728
0.7540000000000003,0.7853895406593067
0.7550000000000003,0.78533834
0.7560000000000003,0.7853285109141543
0.7570000000000003,0.7853742186287686
0.7580000000000003,0.7854264389555895
0.7590000000000003,0.78538507
0.7600000000000003,0.7853012091046908
0.7610000000000003,0.7852116789940402
0.7620000000000003,0.7851613810059598
0.7630000000000003,0.7851572000418003
0.7640000000000003,0.78513134
0.7650000000000003,0.7850787595946919
0.7660000000000003,0.7850382288699564
0.7670000000000003,0.7850005607533623
0.7680000000000003,0.7849296307093071
0.7690000000000003,0.7848228793580936
0.7700000000000004,0.7847586911073446
0.7710000000000004,0.7848140583389831
0.7720000000000004,0.784839029750295
0.7730000000000004,0.7846906199999999
0.7740000000000004,0.7844498186140859
0.7750000000000004,0.7843112289498421
0.7760000000000004,0.7842587210501579
0.7770000000000004,0.7842022805644057
0.7780000000000004,0.78417957
0.7790000000000004,0.7841530388889888
0.7800000000000004,0.7840974866242687
0.7810000000000004,0.7839849622504874
0.7820000000000004,0.7838198516511165
0.7830000000000004,0.7837518505608057
0.7840000000000004,0.7838079299774011
0.7850000000000004,0.7838068000338984
0.7860000000000004,0.7836981410866217
0.7870000000000004,0.78355271
0.7880000000000004,0.7835229014788296
0.7890000000000004,0.7836707819778012
0.7900000000000004,0.7837367086814659
0.7910000000000004,0.7837183501836018
0.7920000000000004,0.78370881
0.7930000000000004,0.7836650594302285
0.7940000000000004,0.7836365708546572
0.7950000000000004,0.7836572495863958
0.7960000000000004,0.78373462
0.7970000000000004,0.7838255811259113
0.7980000000000004,0.7839381722017119
0.7990000000000004,0.7840482577982881
0.8000000000000004,0.7841174593079931
0.8010000000000004,0.7842263600000001
0.8020000000000004,0.7843697113870278
0.8030000000000004,0.7845084133328335
0.8040000000000004,0.7846195077781111
0.8050000000000004,0.7847994582004821
0.8060000000000004,0.78502101198362
0.8070000000000004,0.7852193740779961
0.8080000000000004,0.7854232738830059
0.8090000000000004,0.7856758149491496
0.8100000000000004,0.7859649700000001
0.8110000000000004,0.7862137617029171
0.8120000000000004,0.7863840542888285
0.8130000000000004,0.7865984957111716
0.8140000000000004,0.7868606973779738
0.8150000000000004,0.7870765900000001
0.8160000000000004,0.7874020969130693
0.8170000000000004,0.787747749222739
0.8180000000000004,0.7880551738515075
0.8190000000000004,0.7883746568051682
0.8200000000000004,0.788700883880239
0.8210000000000004,0.7890889093647321
0.8220000000000004,0.7895571459529025
0.8230000000000004,0.7899913756577134
0.8240000000000004,0.7903129500000001
0.8250000000000004,0.7906290345687458
0.8260000000000004,0.7910859094528221
0.8270000000000004,0.7915585505471784
0.8280000000000004,0.7919604159813599
0.8290000000000004,0.7923358700000002
0.8300000000000004,0.7927837477628777
0.8310000000000004,0.793171890304485
0.8320000000000004,0.7935153731303436
0.8330000000000004,0.7939024600000002
0.8340000000000004,0.7944194746563468
0.8350000000000004,0.7948851088531576
0.8360000000000004,0.7953277667202642
0.8370000000000004,0.7957840554371091
0.8380000000000004,0.7962387200000002
0.8390000000000004,0.7966374238236766
0.8400000000000004,0.7970197921283937
0.8410000000000004,0.7974240719144045
0.8420000000000004,0.7978070361703619
0.8430000000000004,0.7981290231203313
0.8440000000000004,0.7984410570532475
0.8450000000000004,0.7987937194201291
0.8460000000000004,0.7991325832227324
0.8470000000000004,0.7994827600000001
0.8480000000000004,0.7998295430500306
0.8490000000000004,0.8001345446252149
0.8500000000000004,0.8003658053747851
0.8510000000000004,0.8004943687143872
0.8520000000000004,0.8004935399999998
0.8530000000000004,0.8003574576497529
0.8540000000000004,0.8001224302693865
0.8550000000000004,0.7997980764870756
0.8560000000000004,0.799425723723537
0.8570000000000004,0.7991115986875869
0.8580000000000004,0.7989803593752312
0.8590000000000004,0.7989491209371531
0.8600000000000004,0.7989584799063981
0.8610000000000004,0.7990696400000001
0.8620000000000004,0.7993160521696218
0.8630000000000004,0.7995330124711012
0.8640000000000004,0.7996565675288989
0.8650000000000004,0.7998396181694818
0.8660000000000004,0.8000248100000001
0.8670000000000004,0.8002256856516566
0.8680000000000004,0.8005082729545524
0.8690000000000004,0.8009400913636321
0.8700000000000004,0.8013500000000002
0.8710000000000004,0.8017838657626579
0.8720000000000004,0.802360134688266
0.8730000000000004,0.8030945479676018
0.8740000000000004,0.8038585123603476
0.8750000000000004,0.8046185400000003
0.8760000000000004,0.8053929274239489
0.8770000000000004,0.8061353164856759
0.8780000000000004,0.8066848390095498
0.8790000000000004,0.8070549962984631
0.8800000000000004,0.8073294200000001
0.8810000000000004,0.8074861230610471
0.8820000000000005,0.8076391754084297
0.8830000000000005,0.8078488058073582
0.8840000000000005,0.8081456400000002
0.8850000000000005,0.8086008466895672
0.8860000000000005,0.8092698067695295
0.8870000000000005,0.8101082832304711
0.8880000000000005,0.8109764413184136
0.8890000000000005,0.8118280800000004
0.8900000000000005,0.8128238407475155
0.8910000000000005,0.8138985869317539
0.8920000000000005,0.8147963120454981
0.8930000000000005,0.8155520524426249
0.8940000000000005,0.8162960480115805
0.8950000000000005,0.8170972056286191
0.8960000000000005,0.8178786365570725
0.8970000000000005,0.818509933687074
0.8980000000000005,0.8190165200000002
0.8990000000000005,0.8195062358532588
0.9000000000000005,0.8200915612349509
0.9010000000000004,0.8206533087650497
0.9020000000000004,0.8210982055510558
0.9030000000000004,0.8214401600000002
0.9040000000000004,0.8218197884186844
0.9050000000000004,0.8222407216331186
0.9060000000000004,0.8226284922445879
0.9070000000000004,0.8229892263926641
0.9080000000000004,0.8234312545973461
0.9090000000000004,0.8238909876338185
0.9100000000000004,0.8242726785492728
0.9110000000000004,0.8246153565732317
0.9120000000000004,0.8250617400000002
0.9130000000000004,0.8254386227984561
0.9140000000000004,0.8257184680284988
0.9150000000000004,0.8259860846476678
0.9160000000000004,0.8263548563122634
0.9170000000000004,0.8266458500000001
0.9180000000000004,0.8269805371462429
0.9190000000000004,0.8273378492806361
0.9200000000000004,0.827603574685547
0.9210000000000004,0.8280049600000002
0.9220000000000004,0.828364793085131
0.9230000000000004,0.8286733073979043
0.9240000000000004,0.8290432026020961
0.9250000000000004,0.8292189782422825
0.9260000000000004,0.8293783700000003
0.9270000000000004,0.8296959443249867
0.9280000000000004,0.8301284368072598
0.9290000000000004,0.8303553454618271
0.9300000000000004,0.8306022875305754
0.9310000000000004,0.8309874540019402
0.9320000000000004,0.8313876457467128
0.9330000000000004,0.8316749813799311
0.9340000000000004,0.8319562043755439
0.9350000000000004,0.8322595400000001
0.9360000000000004,0.8325327029380294
0.9370000000000004,0.8328265059171633
0.9380000000000004,0.8331223640828368
0.9390000000000004,0.8333810574130742
0.9400000000000004,0.8336424800000002
0.9410000000000004,0.8340203824818249
0.9420000000000004,0.8341444705312735
0.9430000000000004,0.8341621796458177
0.9440000000000004,0.8344381472402725
0.9450000000000004,0.8346986225457256
0.9460000000000004,0.8349531948753564
0.9470000000000004,0.8351969626869659
0.9480000000000004,0.8355110868587373
0.9490000000000004,0.8359482300000001
0.9500000000000004,0.8361334797776977
0.9510000000000004,0.8361112527738891
0.9520000000000004,0.836249947226111
0.9530000000000004,0.8367397751016513
0.9540000000000004,0.83704758
0.9550000000000004,0.8371354323712238
0.9560000000000004,0.8372539998611072
0.9570000000000004,0.8375827034259289
0.9580000000000004,0.8378601100000002
0.9590000000000004,0.8380677716963171
0.9600000000000004,0.8382374022852859
0.9610000000000004,0.8383516665720715
0.9620000000000004,0.8384157993586874
0.9630000000000004,0.8385480600000002
0.9640000000000004,0.8387427314782296
0.9650000000000004,0.8388905591174443
0.9660000000000004,0.8391944739217041
0.9670000000000004,0.8393974879698798
0.9680000000000004,0.8395291629015291
0.9690000000000004,0.8398193120038998
0.9700000000000004,0.8399195069941503
0.9710000000000004,0.8399864386613867
0.9720000000000004,0.8401771800000002
0.9730000000000004,0.8405361834004341
0.9740000000000004,0.840876224651414
0.9750000000000004,0.8411087953485862
0.9760000000000004,0.8411497495904959
0.9770000000000004,0.8411946300000003
0.9780000000000004,0.8416339817750356
0.9790000000000004,0.8418114757606119
0.9800000000000004,0.8416701628262585
0.9810000000000004,0.841579200909609
0.9820000000000004,0.8419234237998382
0.9830000000000004,0.842303404181591
0.9840000000000004,0.8425124837276137
0.9850000000000004,0.8426461186636734
0.9860000000000004,0.8430081000000001
0.9870000000000004,0.8431783889187892
0.9880000000000004,0.8430702668589256
0.9890000000000004,0.8429132131410743
0.9900000000000004,0.8430978081539816
0.9910000000000004,0.8434281300000003
0.9920000000000004,0.8437509548710489
0.9930000000000004,0.8439945040392981
0.9940000000000004,0.8441291473071347
0.9950000000000006,0.8441522100000001
0.9960000000000006,0.8444023121118213
0.9970000000000006,0.8446134930958452
0.9980000000000006,0.8447682853562323
0.9990000000000006,0.8453837538451773
1.0000000000000004,0.8455781900000001
1.0010000000000006,0.84571832
1.002000000000001,0.8457580200000001
1.0030000000000006,0.8459351700000003
1.0040000000000004,0.8464375848225177
1.0050000000000006,0.8465858100000001
1.006000000000001,0.8466700300000001
1.0070000000000006,0.8467976999999999
1.0080000000000005,0.84681869
1.0090000000000006,0.8468632311578843
1.010000000000001,0.84707481
1.0110000000000006,0.8470562699999997
1.0120000000000005,0.84665775
1.0130000000000006,0.8466416600000001
1.014000000000001,0.8468460195640437
1.0150000000000006,0.8468797200000001
1.0160000000000005,0.8470145500000001
1.0170000000000006,0.84718919
1.018000000000001,0.8471715999999998
1.0190000000000006,0.8468228348765122
1.0200000000000005,0.8468449100000001
1.0210000000000006,0.84702235
1.022000000000001,0.8471007900000002
1.0230000000000006,0.8473357
1.0240000000000005,0.8473607299999999
1.0250000000000006,0.84711808
1.0260000000000007,0.84713012
1.0270000000000006,0.84721112
1.0280000000000005,0.8472684000000003
1.0290000000000006,0.84755778
1.0300000000000007,0.8476451599999999
1.0310000000000006,0.8475067599999999
1.0320000000000005,0.8474045519558044
1.0330000000000006,0.8475241100000002
1.0340000000000007,0.8477361200000001
1.0350000000000006,0.8478288100000001
1.0360000000000005,0.8480544100000001
1.0370000000000006,0.8482066971032896
1.0380000000000007,0.84817773
1.0390000000000006,0.8482602800000001
1.0400000000000005,0.8484338500000002
1.0410000000000006,0.8486357300000001
1.0420000000000007,0.8487808554874514
1.0430000000000006,0.8490268600000004
1.0440000000000005,0.8496006700000001
1.0450000000000006,0.84982085
1.0460000000000007,0.8497439600000001
1.0470000000000006,0.849924251970803
1.0480000000000005,0.8499639599999999
1.0490000000000006,0.84975165
1.0500000000000007,0.8498299700000002
1.0510000000000006,0.8500355500000001
1.0520000000000005,0.8502185300000001
1.0530000000000006,0.8505432600000001
1.0540000000000007,0.8507115800000001
1.0550000000000006,0.8508667412528748
1.0560000000000005,0.85097927
1.0570000000000006,0.85098445
1.0580000000000007,0.85098147
1.0590000000000006,0.85090053
1.0600000000000005,0.8509458911208879
1.0610000000000006,0.8509571
1.0620000000000007,0.8509809400000001
1.0630000000000006,0.85107458
1.0640000000000005,0.85112637
1.0650000000000006,0.8512069519418058
1.0660000000000007,0.8512747900000001
1.0670000000000006,0.8513625900000001
1.0680000000000005,0.85155302
1.0690000000000006,0.85162127
1.0700000000000007,0.8516017219548045
1.0710000000000006,0.85159707
1.0720000000000005,0.85151792
1.0730000000000006,0.8514656399999999
1.0740000000000007,0.8513361800000001
1.0750000000000006,0.8514811999999999
1.0760000000000003,0.85148889
1.0770000000000006,0.85140926
1.0780000000000007,0.8513964941595841
1.0790000000000006,0.85133809
1.0800000000000003,0.85125941
1.0810000000000006,0.8512023099999999
1.0820000000000007,0.8510435799999999
1.0830000000000006,0.8507958437046294
1.0840000000000003,0.8505328899999999
1.0850000000000006,0.8501784799999998
1.0860000000000007,0.8499496599999999
1.0870000000000006,0.8498254999999997
1.0880000000000003,0.8495701855314467
1.0890000000000006,0.8492461399999999
1.0900000000000007,0.8490028999999999
1.0910000000000006,0.8488149599999998
1.0920000000000003,0.8484687799999999
1.0930000000000006,0.8483094759304068
1.0940000000000007,0.8480212099999996
1.0950000000000006,0.8474391099999997
1.0960000000000003,0.8469130399999996
1.0970000000000006,0.8462094099999994
1.0980000000000008,0.8452377299999994
1.0990000000000006,0.8444921399999995
1.1000000000000003,0.8438209299999997
1.1010000000000006,0.8429879499999995
1.1020000000000008,0.8421749499999994
1.1030000000000006,0.8413833999999996
1.1040000000000003,0.8405058999999997
1.1050000000000006,0.8395357699999995
1.1060000000000008,0.8387567273492647
1.1070000000000009,0.8380302199999994
1.1080000000000003,0.8369554899999992
1.1090000000000009,0.8357783599999992
1.1100000000000008,0.8344690199999988
1.1110000000000009,0.8326499844805505
1.1120000000000003,0.8306947899999989
1.1130000000000009,0.8283081099999979
1.1140000000000008,0.8253809199999977
1.1150000000000009,0.8220334599999974
1.1160000000000003,0.8182198013658611
1.1170000000000009,0.8134297699999973
1.1180000000000008,0.809239919999996
1.1190000000000009,0.8047308899999972
1.1200000000000006,0.8006425499999985
1.1210000000000009,0.7973035938956083
1.1220000000000008,0.7945682999999989
1.1230000000000009,0.7926841399999991
1.1240000000000006,0.7914023399999996
1.1250000000000009,0.7906795699999998
1.1260000000000008,0.7902776599999995
1.127000000000001,0.7898116699999995
1.1280000000000006,0.7892034599999992
1.129000000000001,0.7880473882491741
1.1300000000000008,0.7864298799999986
1.131000000000001,0.7848421899999986
1.1320000000000006,0.7826304399999994
1.133000000000001,0.7810586099999989
1.1340000000000008,0.7794235039756019
1.135000000000001,0.7785632599999996
1.1360000000000006,0.77807736
1.137000000000001,0.7780993600000005
1.1380000000000008,0.7787566800000009
1.139000000000001,0.7798037652914714
1.1400000000000006,0.7812388500000013
1.141000000000001,0.7830165000000012
1.1420000000000008,0.7848465400000012
1.143000000000001,0.7867469200000012
1.1440000000000006,0.7885844662453766
1.145000000000001,0.7900726800000007
1.1460000000000008,0.7912855700000008
1.147000000000001,0.7922129600000004
1.1480000000000006,0.7928478700000001
1.149000000000001,0.7930401000000001
1.1500000000000008,0.79321742
1.1510000000000007,0.7931856499999999
1.1520000000000006,0.79304922
1.1530000000000007,0.7929669600000001
1.1540000000000008,0.7931112100000003
1.1550000000000007,0.7936194500000007
1.1560000000000006,0.794652040000001
1.1570000000000007,0.7961256619918022
1.1580000000000008,0.7980455800000021
1.1590000000000007,0.8003220000000016
1.1600000000000006,0.8027902200000017
1.1610000000000007,0.8053707500000018
1.1620000000000008,0.8079915809459073
1.1630000000000007,0.8105010400000016
1.1640000000000006,0.812855780000001
1.1650000000000007,0.8150558500000014
1.1660000000000008,0.8171309200000016
1.1670000000000007,0.8190173413578653
1.1680000000000006,0.820774670000001
1.1690000000000007,0.8223274400000009
1.1700000000000008,0.8236646700000011
1.1710000000000007,0.8249165400000008
1.1720000000000006,0.8260797936746332
1.1730000000000007,0.8270339400000005
1.1740000000000008,0.8279014200000006
1.1750000000000007,0.8286569100000003
1.1760000000000006,0.8291960400000004
1.1770000000000007,0.8297362900000005
1.1780000000000008,0.8303836600000004
1.1790000000000007,0.8309260000000004
1.1800000000000006,0.8313714152764726
1.1810000000000007,0.8318241800000002
1.1820000000000008,0.8322209700000003
1.1830000000000007,0.8326312300000003
1.1840000000000006,0.8330327900000002
1.1850000000000007,0.8334613229117092
1.1860000000000008,0.8338904400000003
1.1870000000000007,0.8342574800000002
1.1880000000000006,0.8345274900000003
1.1890000000000007,0.8348162200000002
1.1900000000000008,0.8351360880131989
1.1910000000000007,0.8354774700000004
1.1920000000000006,0.8358339100000002
1.1930000000000007,0.8361952900000003
1.1940000000000008,0.8365993500000004
1.1950000000000007,0.8370385360813922
1.1960000000000006,0.8373637800000001
