wave,Dibenzothiophene
0.6460000000000002,0.8483590596376179
0.6470000000000002,0.8482979506110122
0.6480000000000002,0.84827083
0.6490000000000002,0.8480344408696087
0.6500000000000002,0.8481213972059117
0.6510000000000002,0.8479816927940882
0.6520000000000002,0.8476967828491284
0.6530000000000002,0.8477952499999999
0.6540000000000002,0.8474866651923518
0.6550000000000002,0.8472462927463627
0.6560000000000002,0.8473378381690916
0.6570000000000003,0.8471453819246192
0.6580000000000003,0.8470220586957871
0.6590000000000003,0.84689163499945
0.6600000000000003,0.8466416075008247
0.6610000000000003,0.8466802796131923
0.6620000000000003,0.8465385399999998
0.6630000000000003,0.8462036301412028
0.6640000000000003,0.8462177468726564
0.6650000000000003,0.8461135020848958
0.6660000000000003,0.8460398307367074
0.6670000000000003,0.8460307099999999
0.6680000000000003,0.8457104592800361
0.6690000000000003,0.8456744610799458
0.6700000000000003,0.845734828792588
0.6710000000000003,0.84539318
0.6720000000000003,0.8453791077809777
0.6730000000000003,0.8451572016151353
0.6740000000000003,0.8447379583848644
0.6750000000000003,0.8448818885605857
0.6760000000000003,0.8447110699999999
0.6770000000000003,0.8445155010693215
0.6780000000000003,0.8446224231642417
0.6790000000000003,0.8443945645571721
0.6800000000000003,0.844343840507205
0.6810000000000003,0.8443748967925677
0.6820000000000003,0.8440541590810459
0.6830000000000003,0.8440082113784311
0.6840000000000003,0.8438960322436224
0.6850000000000003,0.8437165000000002
0.6860000000000003,0.8439758977790778
0.6870000000000003,0.8437538023043077
0.6880000000000003,0.8433690176956921
0.6890000000000003,0.8433580401097012
0.6900000000000003,0.84309989
0.6910000000000003,0.8430143008738088
0.6920000000000003,0.8430579841352932
0.6930000000000003,0.8428624939098045
0.6940000000000003,0.8428806698181982
0.6950000000000003,0.8428080671186712
0.6960000000000003,0.8425199370389479
0.6970000000000003,0.8423718844415778
0.6980000000000003,0.8419943537753753
0.6990000000000003,0.84161276
0.7000000000000003,0.8414650549347492
0.7010000000000003,0.8409585303837845
0.7020000000000003,0.8404777196162152
0.7030000000000003,0.8399674351028509
0.7040000000000003,0.8390185199999998
0.7050000000000003,0.8381939305080047
0.7060000000000003,0.8372193233253333
0.7070000000000003,0.8359968344497771
0.7080000000000003,0.8349615899999996
0.7090000000000003,0.8336886676425761
0.7100000000000003,0.8324529346705662
0.7110000000000003,0.83168646299415
0.7120000000000003,0.8310725161394227
0.7130000000000003,0.8311112500000002
0.7140000000000003,0.8318746210658216
0.7150000000000003,0.8329812178143098
0.7160000000000003,0.8345750281237944
0.7170000000000003,0.8361432443178437
0.7180000000000003,0.8373113394449947
0.7190000000000003,0.8382558273834309
0.7200000000000003,0.8386249989248539
0.7210000000000003,0.838784926801568
0.7220000000000003,0.83918458
0.7230000000000003,0.8391975197668977
0.7240000000000003,0.8391742107473702
0.7250000000000003,0.8392115792526299
0.7260000000000003,0.8391221208946089
0.7270000000000003,0.83910179
0.7280000000000003,0.8390690695451909
0.7290000000000003,0.8390235925927704
0.7300000000000003,0.8391100182714865
0.7310000000000003,0.8390170909293093
0.7320000000000003,0.8388408990719907
0.7330000000000003,0.8387480945546721
0.7340000000000003,0.8384758281679915
0.7350000000000003,0.8383688910693214
0.7360000000000003,0.8383971999999998
0.7370000000000003,0.8382211896834968
0.7380000000000003,0.838189537697092
0.7390000000000003,0.8380743923029078
0.7400000000000003,0.837844312300823
0.7410000000000003,0.8378395999999999
0.7420000000000003,0.8376360449229491
0.7430000000000003,0.8373821971909404
0.7440000000000003,0.8372885618727063
0.7450000000000003,0.83703583
0.7460000000000003,0.8369527494533945
0.7470000000000003,0.8368980828037598
0.7480000000000003,0.8365382707943602
0.7490000000000003,0.8365352200304006
0.7500000000000003,0.8364452699999999
0.7510000000000003,0.8361805109948199
0.7520000000000003,0.8362799852509374
0.7530000000000003,0.8361216831660416
0.7540000000000003,0.8358779024378243
0.7550000000000003,0.8357651799999999
0.7560000000000003,0.8354520755132243
0.7570000000000003,0.8352277367301634
0.7580000000000003,0.8350702531496315
0.7590000000000003,0.83482987
0.7600000000000003,0.8347335486635866
0.7610000000000003,0.8345999066015359
0.7620000000000003,0.8344299833984642
0.7630000000000003,0.8343873004268042
0.7640000000000003,0.83413696
0.7650000000000003,0.8339784704667094
0.7660000000000003,0.8340251325708714
0.7670000000000003,0.8337774949527523
0.7680000000000003,0.8336095816791167
0.7690000000000003,0.8333952361840616
0.7700000000000004,0.8330136490070497
0.7710000000000004,0.8329640014894254
0.7720000000000004,0.8327975916641331
0.7730000000000004,0.8324998
0.7740000000000004,0.8324052675716755
0.7750000000000004,0.8321624361329546
0.7760000000000004,0.8319690838670453
0.7770000000000004,0.831848681204012
0.7780000000000004,0.8315767
0.7790000000000004,0.8315168584287843
0.7800000000000004,0.8314382911384429
0.7810000000000004,0.8311429059077046
0.7820000000000004,0.8309851915771157
0.7830000000000004,0.8308059586027859
0.7840000000000004,0.8306662390882456
0.7850000000000004,0.8306206513676315
0.7860000000000004,0.8304266319402388
0.7870000000000004,0.83047205
0.7880000000000004,0.8305406550974018
0.7890000000000004,0.8300504066275686
0.7900000000000004,0.8299379922482876
0.7910000000000004,0.829807161308313
0.7920000000000004,0.82948971
0.7930000000000004,0.8294224650268486
0.7940000000000004,0.8291738074597271
0.7950000000000004,0.8289318748386483
0.7960000000000004,0.8288608199999999
0.7970000000000004,0.8286511897692976
0.7980000000000004,0.828628119673413
0.7990000000000004,0.8286117903265869
0.8000000000000004,0.8283416627013269
0.8010000000000004,0.82832038
0.8020000000000004,0.8282588693461869
0.8030000000000004,0.8281934948900556
0.8040000000000004,0.8283564967399631
0.8050000000000004,0.82825780098701
0.8060000000000004,0.8281720304679047
0.8070000000000004,0.8282188190438478
0.8080000000000004,0.8281710114342283
0.8090000000000004,0.8282785978481785
0.8100000000000004,0.82831568
0.8110000000000004,0.8281704202420024
0.8120000000000004,0.8281946189534418
0.8130000000000004,0.8281422910465581
0.8140000000000004,0.8281788796340963
0.8150000000000004,0.8283793299999999
0.8160000000000004,0.8282386126404264
0.8170000000000004,0.8283706376277187
0.8180000000000004,0.8286248949148544
0.8190000000000004,0.8284722015270152
0.8200000000000004,0.8285751896757968
0.8210000000000004,0.8285427676719164
0.8220000000000004,0.8284263634921254
0.8230000000000004,0.8286741375221505
0.8240000000000004,0.8286621
0.8250000000000004,0.8287051319753198
0.8260000000000004,0.8289026596054158
0.8270000000000004,0.8288829303945843
0.8280000000000004,0.8290891079381795
0.8290000000000004,0.82924873
0.8300000000000004,0.8292379458210583
0.8310000000000004,0.8295289879829009
0.8320000000000004,0.8294617513447328
0.8330000000000004,0.8293836700000001
0.8340000000000004,0.8296562977177772
0.8350000000000004,0.8294280818107095
0.8360000000000004,0.8295186172839358
0.8370000000000004,0.8298351168349368
0.8380000000000004,0.82979888
0.8390000000000004,0.8299127207087142
0.8400000000000004,0.8299835901805909
0.8410000000000004,0.8299896098796059
0.8420000000000004,0.8300071398246982
0.8430000000000004,0.8298552010139102
0.8440000000000004,0.8299565943353833
0.8450000000000004,0.8301733634969253
0.8460000000000004,0.8298200470666705
0.8470000000000004,0.82981086
0.8480000000000004,0.8297844472331722
0.8490000000000004,0.8295077668231271
0.8500000000000004,0.8293489231768729
0.8510000000000004,0.8289289541997418
0.8520000000000004,0.8284707699999998
0.8530000000000004,0.8280885127149542
0.8540000000000004,0.8273600072275383
0.8550000000000004,0.8266009251816406
0.8560000000000004,0.8255410905984056
0.8570000000000004,0.8240163152995524
0.8580000000000004,0.8225462551724404
0.8590000000000004,0.820304877241337
0.8600000000000004,0.8173962490864806
0.8610000000000004,0.8143024399999983
0.8620000000000004,0.8104422825286235
0.8630000000000004,0.805695127567495
0.8640000000000004,0.8000735024325002
0.8650000000000004,0.7939145015901135
0.8660000000000004,0.7877925599999972
0.8670000000000004,0.7815766920400179
0.8680000000000004,0.7756787251912381
0.8690000000000004,0.7708517665391709
0.8700000000000004,0.7668268699999992
0.8710000000000004,0.7647058402259023
0.8720000000000004,0.7647284590485482
0.8730000000000004,0.7661808864271792
0.8740000000000004,0.7698906929012594
0.8750000000000004,0.7752566300000029
0.8760000000000004,0.7817325121010456
0.8770000000000004,0.7889426017099178
0.8780000000000004,0.7956662655267268
0.8790000000000004,0.8020335363273657
0.8800000000000004,0.807928920000002
0.8810000000000004,0.8125392407685633
0.8820000000000005,0.8165776688471592
0.8830000000000005,0.8197928056977585
0.8840000000000005,0.8222442300000011
0.8850000000000005,0.8246434472980738
0.8860000000000005,0.8263732489022445
0.8870000000000005,0.8278183610977567
0.8880000000000005,0.8293225049585503
0.8890000000000005,0.8305040600000004
0.8900000000000005,0.8315695584676698
0.8910000000000005,0.8324163214654271
0.8920000000000005,0.8331318356897158
0.8930000000000005,0.8340610207081075
0.8940000000000005,0.8344909540442406
0.8950000000000005,0.8348953840564975
0.8960000000000005,0.8355982089152546
0.8970000000000005,0.8356665393168863
0.8980000000000005,0.8361203700000002
0.8990000000000005,0.8367153430756309
0.9000000000000005,0.8370229102671894
0.9010000000000004,0.8375362697328109
0.9020000000000004,0.8376285990767909
0.9030000000000004,0.8377456700000002
0.9040000000000004,0.8382475397019971
0.9050000000000004,0.8382326533460329
0.9060000000000004,0.8386775211026449
0.9070000000000004,0.8390697160780609
0.9080000000000004,0.8389064155825561
0.9090000000000004,0.8394646644201791
0.9100000000000004,0.8396856733697317
0.9110000000000004,0.8397474293824876
0.9120000000000004,0.84007931
0.9130000000000004,0.8400607122602454
0.9140000000000004,0.8402867355752213
0.9150000000000004,0.840472576283186
0.9160000000000004,0.8404756199695996
0.9170000000000004,0.84116721
0.9180000000000004,0.8411846186338683
0.9190000000000004,0.8411163120491975
0.9200000000000004,0.8417176479728801
0.9210000000000004,0.8416383300000002
0.9220000000000004,0.8420838742528427
0.9230000000000004,0.8425091446798127
0.9240000000000004,0.842243135320187
0.9250000000000004,0.8424563978672788
0.9260000000000004,0.8425547500000001
0.9270000000000004,0.8427497143506872
0.9280000000000004,0.8431847720113995
0.9290000000000004,0.8432518186590671
0.9300000000000004,0.8434698578195783
0.9310000000000004,0.8436164301257012
0.9320000000000004,0.8436290088759565
0.9330000000000004,0.8440728066860659
0.9340000000000004,0.8439981914926149
0.9350000000000004,0.8440616100000002
0.9360000000000004,0.8446049682916829
0.9370000000000004,0.8444341451389946
0.9380000000000004,0.8446910948610057
0.9390000000000004,0.844901857892379
0.9400000000000004,0.84468466
0.9410000000000004,0.8447483815604157
0.9420000000000004,0.8448264081589922
0.9430000000000004,0.8450983745606722
0.9440000000000004,0.8452732582511826
0.9450000000000004,0.8448167428253284
0.9460000000000004,0.8450992788901557
0.9470000000000004,0.8455437866647669
0.9480000000000004,0.8456174092638853
0.9490000000000004,0.8455029699999997
0.9500000000000004,0.8450749504071041
0.9510000000000004,0.8451156711707535
0.9520000000000004,0.8456742088292472
0.9530000000000004,0.8458626281158812
0.9540000000000004,0.8458651299999997
0.9550000000000004,0.845267824108741
0.9560000000000004,0.8449732953865311
0.9570000000000004,0.8458195130756467
0.9580000000000004,0.8453226100000001
0.9590000000000004,0.8454498637396376
0.9600000000000004,0.8458238058291082
0.9610000000000004,0.8451152612563368
0.9620000000000004,0.8454028371239426
0.9630000000000004,0.8452860699999998
0.9640000000000004,0.8449540117494351
0.9650000000000004,0.8451289497783111
0.9660000000000004,0.8451215601477926
0.9670000000000004,0.8450558806568065
0.9680000000000004,0.8445175254997548
0.9690000000000004,0.8440675293562327
0.9700000000000004,0.8450353409656521
0.9710000000000004,0.8445335100375
0.9720000000000004,0.8443713800000003
0.9730000000000004,0.8449562047583469
0.9740000000000004,0.8434320715829366
0.9750000000000004,0.8435112184170633
0.9760000000000004,0.8436871782403824
0.9770000000000004,0.8432198199999998
0.9780000000000004,0.8430899955081099
0.9790000000000004,0.8426408310124495
0.9800000000000004,0.8430079126583673
0.9810000000000004,0.8434380856982572
0.9820000000000004,0.8427013826875269
0.9830000000000004,0.8429701226999647
0.9840000000000004,0.8426051209500524
0.9850000000000004,0.8430743753072064
0.9860000000000004,0.844628689999999
0.9870000000000004,0.8427975205293052
0.9880000000000004,0.8428504608021682
0.9890000000000004,0.8433905691978324
0.9900000000000004,0.8426120377855775
0.9910000000000004,0.8427493000000001
0.9920000000000004,0.8428900364797652
0.9930000000000004,0.8437140212776365
0.9940000000000004,0.8444232758149097
0.9950000000000006,0.84350532
0.9960000000000006,0.8435855534750349
0.9970000000000006,0.8439330596565174
0.9980000000000006,0.8444158855152245
0.9990000000000006,0.8451155930028603
1.0000000000000004,0.8453317900000001
1.0010000000000006,0.84554303
1.002000000000001,0.84550256
1.0030000000000006,0.84549195
1.0040000000000004,0.8455092354174583
1.0050000000000006,0.8455634100000002
1.006000000000001,0.8458851000000001
1.0070000000000006,0.8457319699999998
1.0080000000000005,0.8452641999999999
1.0090000000000006,0.8449521735656431
1.010000000000001,0.8443878299999996
1.0110000000000006,0.84384269
1.0120000000000005,0.8438022100000001
1.0130000000000006,0.8441325999999999
1.014000000000001,0.8443443588241177
1.0150000000000006,0.8443738799999999
1.0160000000000005,0.8442335099999998
1.0170000000000006,0.84364063
1.018000000000001,0.8435845999999999
1.0190000000000006,0.8435363848215178
1.0200000000000005,0.8437277100000004
1.0210000000000006,0.8444034500000003
1.022000000000001,0.8447319900000002
1.0230000000000006,0.8451016500000003
1.0240000000000005,0.84538168
1.0250000000000006,0.8454331800000001
1.0260000000000007,0.8455934500000002
1.0270000000000006,0.8459993000000001
1.0280000000000005,0.8462250200000001
1.0290000000000006,0.8465984500000002
1.0300000000000007,0.8469746100000002
1.0310000000000006,0.8472845600000001
1.0320000000000005,0.8474825237086293
1.0330000000000006,0.8477196100000002
1.0340000000000007,0.8480659700000001
1.0350000000000006,0.8482639800000001
1.0360000000000005,0.8483707300000001
1.0370000000000006,0.8485242066803319
1.0380000000000007,0.84849101
1.0390000000000006,0.8485721900000001
1.0400000000000005,0.84881955
1.0410000000000006,0.84891713
1.0420000000000007,0.8489050912038796
1.0430000000000006,0.84914273
1.0440000000000005,0.8491868399999999
1.0450000000000006,0.8490177999999997
1.0460000000000007,0.8486380599999997
1.0470000000000006,0.8483703367723225
1.0480000000000005,0.8482101000000001
1.0490000000000006,0.8479794899999998
1.0500000000000007,0.84783733
1.0510000000000006,0.84789437
1.0520000000000005,0.84794194
1.0530000000000006,0.8478848900000001
1.0540000000000007,0.8480564400000002
1.0550000000000006,0.8484263687741227
1.0560000000000005,0.8487141100000001
1.0570000000000006,0.8488495900000003
1.0580000000000007,0.8491053000000003
1.0590000000000006,0.8495898200000002
1.0600000000000005,0.8499436778922109
1.0610000000000006,0.8503226000000004
1.0620000000000007,0.8507613500000002
1.0630000000000006,0.85103971
1.0640000000000005,0.8511186800000001
1.0650000000000006,0.8512964622217779
1.0660000000000007,0.8514919300000001
1.0670000000000006,0.85156965
1.0680000000000005,0.85156775
1.0690000000000006,0.8515758499999999
1.0700000000000007,0.8514911584691529
1.0710000000000006,0.85155332
1.0720000000000005,0.85154176
1.0730000000000006,0.8514857299999999
1.0740000000000007,0.8513417199999997
1.0750000000000006,0.8510560399999999
1.0760000000000003,0.8509424299999999
1.0770000000000006,0.8507351299999999
1.0780000000000007,0.8504989074492549
1.0790000000000006,0.8504733999999999
1.0800000000000003,0.8502469699999999
1.0810000000000006,0.8499424499999998
1.0820000000000007,0.8495997199999995
1.0830000000000006,0.8489989212138783
1.0840000000000003,0.8486110599999999
1.0850000000000006,0.8483265599999997
1.0860000000000007,0.8479618399999997
1.0870000000000006,0.8476723999999999
1.0880000000000003,0.8475666705729427
1.0890000000000006,0.8472242999999998
1.0900000000000007,0.8468142699999995
1.0910000000000006,0.8462037999999996
1.0920000000000003,0.8454920099999997
1.0930000000000006,0.8448706921317864
1.0940000000000007,0.8442118199999995
1.0950000000000006,0.8434982299999995
1.0960000000000003,0.8426593499999994
1.0970000000000006,0.8416514999999992
1.0980000000000008,0.8404045699999989
1.0990000000000006,0.8391328499999992
1.1000000000000003,0.8377859599999994
1.1010000000000006,0.836322719999999
1.1020000000000008,0.8347663899999987
1.1030000000000006,0.8329889199999989
1.1040000000000003,0.8312635399999992
1.1050000000000006,0.8295442499999988
1.1060000000000008,0.8277321320137973
1.1070000000000009,0.8258522699999986
1.1080000000000003,0.8236917299999984
1.1090000000000009,0.8213398499999983
1.1100000000000008,0.8187674299999981
1.1110000000000009,0.8158697152814695
1.1120000000000003,0.8125225299999983
1.1130000000000009,0.8086532999999971
1.1140000000000008,0.8042616799999968
1.1150000000000009,0.7993831599999964
1.1160000000000003,0.7940163066853282
1.1170000000000009,0.7879828199999954
1.1180000000000008,0.7812058299999933
1.1190000000000009,0.7736794899999944
1.1200000000000006,0.7651432799999959
1.1210000000000009,0.755863048023192
1.1220000000000008,0.7458248099999928
1.1230000000000009,0.7349579899999922
1.1240000000000006,0.7233018899999943
1.1250000000000009,0.710562049999991
1.1260000000000008,0.6971172699999875
1.127000000000001,0.6830540299999899
1.1280000000000006,0.6678877499999897
1.129000000000001,0.6523749173372545
1.1300000000000008,0.6362482899999855
1.131000000000001,0.6198980799999896
1.1320000000000006,0.6042979399999932
1.133000000000001,0.5887275299999902
1.1340000000000008,0.5740430846205283
1.135000000000001,0.5607892899999924
1.1360000000000006,0.5494079599999939
1.137000000000001,0.5404314399999959
1.1380000000000008,0.5342638499999974
1.139000000000001,0.5313435120337948
1.1400000000000006,0.5313084700000023
1.141000000000001,0.5345955500000041
1.1420000000000008,0.5408217900000059
1.143000000000001,0.5496645000000072
1.1440000000000006,0.5605007863713694
1.145000000000001,0.5732104200000092
1.1460000000000008,0.5871220200000129
1.147000000000001,0.6016411200000099
1.1480000000000006,0.6164677100000094
1.149000000000001,0.6306927200000094
1.1500000000000008,0.644920350000012
1.1510000000000007,0.6584152000000082
1.1520000000000006,0.6709330700000052
1.1530000000000007,0.6826573600000071
1.1540000000000008,0.6933589600000064
1.1550000000000007,0.703074510000006
1.1560000000000006,0.7119988800000054
1.1570000000000007,0.7201201372762775
1.1580000000000008,0.7272929000000058
1.1590000000000007,0.7337778800000038
1.1600000000000006,0.7394973600000034
1.1610000000000007,0.7446813000000032
1.1620000000000008,0.7494779372982733
1.1630000000000007,0.7537509200000025
1.1640000000000006,0.7575631700000015
1.1650000000000007,0.7609697000000022
1.1660000000000008,0.7642293000000027
1.1670000000000007,0.7670681661133903
1.1680000000000006,0.7699692200000019
1.1690000000000007,0.7727804800000018
1.1700000000000008,0.7755062000000024
1.1710000000000007,0.7781285000000017
1.1720000000000006,0.7806898738626152
1.1730000000000007,0.7831629500000016
1.1740000000000008,0.7855701400000017
1.1750000000000007,0.7880365800000017
1.1760000000000006,0.7905244800000016
1.1770000000000007,0.7929673800000016
1.1780000000000008,0.7953109700000021
1.1790000000000007,0.7975146800000014
1.1800000000000006,0.7995193727717238
1.1810000000000007,0.8014470900000012
1.1820000000000008,0.8032743900000014
1.1830000000000007,0.8049398100000011
1.1840000000000006,0.8065572400000006
1.1850000000000007,0.8079380320817926
1.1860000000000008,0.809058850000001
1.1870000000000007,0.8101248100000007
1.1880000000000006,0.8110642400000004
1.1890000000000007,0.8118136500000006
1.1900000000000008,0.8125746039046101
1.1910000000000007,0.8134715600000006
1.1920000000000006,0.8142780100000006
1.1930000000000007,0.8150895200000006
1.1940000000000008,0.8160057700000006
1.1950000000000007,0.8167829922777731
1.1960000000000006,0.8175956600000006
1.1970000000000007,0.8185359200000005
1.1980000000000008,0.8193799900000007
