wave,Tholin Jovanovic PH
0.7510000000000003,0.021272983868914963
0.7520000000000003,0.021273332266044775
0.7530000000000003,0.021273680466478595
0.7540000000000003,0.02127402846982207
0.7550000000000003,0.021274376275677298
0.7560000000000003,0.021278093446575497
0.7570000000000003,0.021281883355719344
0.7580000000000003,0.02128574745537648
0.7590000000000003,0.021289687227053378
0.7600000000000003,0.021293704182060225
0.7610000000000003,0.021287826552516265
0.7620000000000003,0.0212820318740512
0.7630000000000003,0.02127632176219052
0.7640000000000003,0.021270697865318766
0.7650000000000003,0.021265161865354543
0.7660000000000003,0.021270724449447442
0.7670000000000003,0.021276425202380267
0.7680000000000003,0.02128226769844943
0.7690000000000003,0.021288255606730644
0.7700000000000004,0.02129439269360489
0.7710000000000004,0.021291923474645813
0.7720000000000004,0.021289683526092062
0.7730000000000004,0.02128768011490223
0.7740000000000004,0.02128592075015945
0.7750000000000004,0.02128441319124974
0.7760000000000004,0.021295939802389086
0.7770000000000004,0.021307942463941743
0.7780000000000004,0.021320442243364823
0.7790000000000004,0.021333461187790448
0.7800000000000004,0.021347022371095647
0.7810000000000004,0.021352963470587127
0.7820000000000004,0.02135966164462033
0.7830000000000004,0.021367155476912814
0.7840000000000004,0.02137548563099756
0.7850000000000004,0.021384694966730677
0.7860000000000004,0.021411539289069026
0.7870000000000004,0.021440142997583678
0.7880000000000004,0.021470630976686778
0.7890000000000004,0.02150313752729005
0.7900000000000004,0.021537807114803798
0.7910000000000004,0.0215712330213087
0.7920000000000004,0.021608103451278282
0.7930000000000004,0.0216487148868012
0.7940000000000004,0.02169339104554524
0.7950000000000004,0.02174248554168301
0.7960000000000004,0.021806278877910756
0.7970000000000004,0.021875288155342787
0.7980000000000004,0.02194997388201969
0.7990000000000004,0.02203084000675659
0.8000000000000004,0.022118438319846945
0.8010000000000004,0.02212118925228168
0.8020000000000004,0.02212405793392591
0.8030000000000004,0.022127045253704125
0.8040000000000004,0.022130152106043965
0.8050000000000004,0.022133379390897545
0.8060000000000004,0.02223320133824913
0.8070000000000004,0.0223414235534527
0.8080000000000004,0.02245880832870384
0.8090000000000004,0.02258619234716619
0.8100000000000004,0.022724494591599864
0.8110000000000004,0.022722631635559765
0.8120000000000004,0.022720775312322417
0.8130000000000004,0.02271892558743005
0.8140000000000004,0.022717082426648716
0.8150000000000004,0.02271524579598605
0.8160000000000004,0.02263315134408117
0.8170000000000004,0.02255430514886214
0.8180000000000004,0.022478542118680167
0.8190000000000004,0.022405706516700263
0.8200000000000004,0.02233565137393967
0.8210000000000004,0.022445902774279602
0.8220000000000004,0.022564697804323686
0.8230000000000004,0.022692748929490136
0.8240000000000004,0.02283083261023222
0.8250000000000004,0.022979795593624175
0.8260000000000004,0.023091944764551897
0.8270000000000004,0.02321140148850276
0.8280000000000004,0.023338633356672744
0.8290000000000004,0.023474140227452978
0.8300000000000004,0.02361845668118079
0.8310000000000004,0.023713439741158027
0.8320000000000004,0.023811683517934057
0.8330000000000004,0.02391330497970756
0.8340000000000004,0.024018425565511592
0.8350000000000004,0.024127171373717005
0.8360000000000004,0.024219619967496442
0.8370000000000004,0.024314655564630527
0.8380000000000004,0.02441235305098033
0.8390000000000004,0.024512789614679065
0.8400000000000004,0.02461604482457247
0.8410000000000004,0.02478258429196245
0.8420000000000004,0.02495767576331076
0.8430000000000004,0.025141763222546132
0.8440000000000004,0.0253353158934857
0.8450000000000004,0.02553882985951006
0.8460000000000004,0.02561441915310425
0.8470000000000004,0.02569114272249351
0.8480000000000004,0.025769017256738636
0.8490000000000004,0.02584805969864945
0.8500000000000004,0.025928287249090687
0.8510000000000004,0.025947095257180308
0.8520000000000004,0.025965934297872195
0.8530000000000004,0.025984804332001232
0.8540000000000004,0.02600370532037033
0.8550000000000004,0.026022637223739764
0.8560000000000004,0.025856018123363356
0.8570000000000004,0.02569555955799885
0.8580000000000004,0.025540998755804623
0.8590000000000004,0.025392085753448868
0.8600000000000004,0.02524858268536434
0.8610000000000004,0.025110263117749554
0.8620000000000004,0.02497691142412961
0.8630000000000004,0.024848322199549244
0.8640000000000004,0.0247242997106909
0.8650000000000004,0.02460465737945583
0.8660000000000004,0.0243639021337394
0.8670000000000004,0.024140022275055628
0.8680000000000004,0.023931693505890195
0.8690000000000004,0.023737707290340637
0.8700000000000004,0.02355695957236037
0.8710000000000004,0.02346180375080209
0.8720000000000004,0.02337035723712333
0.8730000000000004,0.023282455352600095
0.8740000000000004,0.02319794163591382
0.8750000000000004,0.0231166673843326
0.8760000000000004,0.023100962526193314
0.8770000000000004,0.023085406208341652
0.8780000000000004,0.02306999665299614
0.8790000000000004,0.023054732107876674
0.8800000000000004,0.02303961084574624
0.8810000000000004,0.02289501809358896
0.8820000000000005,0.022760564375236214
0.8830000000000005,0.022635458323367885
0.8840000000000005,0.02251897663623481
0.8850000000000005,0.022410457635508862
0.8860000000000005,0.02237648718233487
0.8870000000000005,0.022343859367058627
0.8880000000000005,0.022312527158106832
0.8890000000000005,0.022282445378056792
0.8900000000000005,0.022253570622318364
0.8910000000000005,0.022275037278028265
0.8920000000000005,0.022296795146210968
0.8930000000000005,0.022318847982077727
0.8940000000000005,0.0223411995870606
0.8950000000000005,0.022363853809405754
0.8960000000000005,0.022226002146386037
0.8970000000000005,0.022101356150248108
0.8980000000000005,0.02198852125696149
0.8990000000000005,0.021886263174241805
0.9000000000000005,0.02179348790224722
0.9010000000000004,0.021692754966338157
0.9020000000000004,0.021605098467325945
0.9030000000000004,0.021528819696335688
0.9040000000000004,0.021462458387979666
0.9050000000000004,0.021404756824761506
0.9060000000000004,0.02141130179444417
0.9070000000000004,0.021418308788202722
0.9080000000000004,0.02142579119136201
0.9090000000000004,0.021433762789669686
0.9100000000000004,0.02144223778157439
0.9110000000000004,0.021457940578695656
0.9120000000000004,0.02147400382538578
0.9130000000000004,0.021490435978996913
0.9140000000000004,0.02150724569755269
0.9150000000000004,0.02152444184457636
0.9160000000000004,0.021477784292418534
0.9170000000000004,0.021434317102311695
0.9180000000000004,0.021393796604698423
0.9190000000000004,0.021355999467729703
0.9200000000000004,0.021320720862053832
0.9210000000000004,0.021321003819810613
0.9220000000000004,0.02132146822273029
0.9230000000000004,0.02132211723541033
0.9240000000000004,0.021322954077817258
0.9250000000000004,0.021323982026231647
0.9260000000000004,0.02133071152825039
0.9270000000000004,0.02133789859951918
0.9280000000000004,0.02134555623577583
0.9290000000000004,0.021353697813843553
0.9300000000000004,0.021362337103088436
0.9310000000000004,0.021387608518907086
0.9320000000000004,0.02141473908919167
0.9330000000000004,0.021443834073366475
0.9340000000000004,0.021475005041555306
0.9350000000000004,0.02150837027499719
0.9360000000000004,0.021528718065713548
0.9370000000000004,0.021549529245206145
0.9380000000000004,0.021570814572864805
0.9390000000000004,0.0215925850613381
0.9400000000000004,0.021614851982644012
0.9410000000000004,0.021646596940612994
0.9420000000000004,0.021680156607644108
0.9430000000000004,0.021715614732819688
0.9440000000000004,0.021753059139545172
0.9450000000000004,0.021792581936065147
0.9460000000000004,0.0218283899245435
0.9470000000000004,0.021865972520380694
0.9480000000000004,0.021905402242140326
0.9490000000000004,0.02194675472641805
0.9500000000000004,0.021990108870678426
0.9510000000000004,0.022021318671924917
0.9520000000000004,0.022053703029442318
0.9530000000000004,0.022087296635167064
0.9540000000000004,0.022122135247361285
0.9550000000000004,0.02215825572537966
0.9560000000000004,0.022203909816791878
0.9570000000000004,0.02225145621312663
0.9580000000000004,0.022300962346491815
0.9590000000000004,0.022352498179476044
0.9600000000000004,0.022406136307182578
0.9610000000000004,0.022542555022234012
0.9620000000000004,0.022692232640409316
0.9630000000000004,0.02285638960194447
0.9640000000000004,0.02303636878561477
0.9650000000000004,0.02323364913123882
0.9660000000000004,0.023428333592111272
0.9670000000000004,0.02363852384473475
0.9680000000000004,0.02386549717616404
0.9690000000000004,0.024110646628709986
0.9700000000000004,0.024375492809493693
0.9710000000000004,0.024421772765428784
0.9720000000000004,0.02446878859487356
0.9730000000000004,0.02451654964535166
0.9740000000000004,0.024565065385242946
0.9750000000000004,0.024614345405510107
0.9760000000000004,0.024936589301859158
0.9770000000000004,0.025287829568760856
0.9780000000000004,0.025670773160648253
0.9790000000000004,0.026088410811169638
0.9800000000000004,0.026544051295346094
0.9810000000000004,0.026395748532326735
0.9820000000000004,0.02625154560178089
0.9830000000000004,0.02611131017402002
0.9840000000000004,0.025974914851907727
0.9850000000000004,0.025842236959732645
0.9860000000000004,0.025850502589651825
0.9870000000000004,0.02585879854937545
0.9880000000000004,0.02586712481868858
0.9890000000000004,0.02587548137731588
0.9900000000000004,0.02588386820495714
0.9910000000000004,0.026138804065418242
0.9920000000000004,0.02640667788370976
0.9930000000000004,0.02668817961046699
0.9940000000000004,0.026984040450678037
0.9950000000000006,0.02729503571194769
0.9960000000000006,0.02716382491483671
0.9970000000000006,0.027035511477652818
0.9980000000000006,0.026910019634520665
0.9990000000000006,0.02678727593054475
1.0000000000000004,0.02666720914032794
1.0010000000000006,0.02651604140523034
1.002000000000001,0.026368992934781232
1.0030000000000006,0.026225932593604284
1.0040000000000004,0.02608673407179296
1.0050000000000006,0.02595127568082134
1.006000000000001,0.025848992808601423
1.0070000000000006,0.025748869398743324
1.0080000000000005,0.02565085162562042
1.0090000000000006,0.025554887221264977
1.010000000000001,0.02546092542349143
1.0110000000000006,0.02549557664561064
1.0120000000000005,0.025530546266832488
1.0130000000000006,0.025565836245672102
1.014000000000001,0.02560144855184987
1.0150000000000006,0.025637385166369597
1.0160000000000005,0.025711592981959797
1.0170000000000006,0.02578673630179651
1.018000000000001,0.025862826767134806
1.0190000000000006,0.02593987617077076
1.0200000000000005,0.026017896459279655
1.0210000000000006,0.026005087988938413
1.022000000000001,0.025992334747371615
1.0230000000000006,0.025979636405065065
1.0240000000000005,0.025966992634973707
1.0250000000000006,0.025954403112521618
1.0260000000000007,0.026114847446457645
1.0270000000000006,0.026280365445018106
1.0280000000000005,0.026451118733501033
1.0290000000000006,0.026627274629476005
1.0300000000000007,0.026809006372708666
1.0310000000000006,0.02652170348942917
1.0320000000000005,0.026248243322907427
1.0330000000000006,0.025987864247493775
1.0340000000000007,0.025739852405973096
1.0350000000000006,0.025503538292230843
1.0360000000000005,0.025483245073672833
1.0370000000000006,0.025462998199387243
1.0380000000000007,0.025442797421153074
1.0390000000000006,0.025422642492547
1.0400000000000005,0.025402533168914943
1.0410000000000006,0.025311477893243506
1.0420000000000007,0.025222259348403497
1.0430000000000006,0.025134833832545667
1.0440000000000005,0.025049158849363096
1.0450000000000006,0.024965193069885316
1.0460000000000007,0.024980231548848764
1.0470000000000006,0.024995290594425512
1.0480000000000005,0.02501037018613772
1.0490000000000006,0.025025470303493336
1.0500000000000007,0.02504059092597899
1.0510000000000006,0.025172622517466436
1.0520000000000005,0.025308716718431157
1.0530000000000006,0.02544899713246096
1.0540000000000007,0.025593591482788725
1.0550000000000006,0.025742631768327584
1.0560000000000005,0.024644259468839635
1.0570000000000006,0.023765526078964427
1.0580000000000007,0.023058150453213244
1.0590000000000006,0.022485413813388533
1.0600000000000005,0.02201913552948298
1.0610000000000006,0.021500104712600887
1.0620000000000007,0.021106805413097618
1.0630000000000006,0.020805928558502274
1.0640000000000005,0.020573555821520983
1.0650000000000006,0.020392348376571334
1.0660000000000007,0.020302145662061122
1.0670000000000006,0.02022547909036021
1.0680000000000005,0.02016012405604073
1.0690000000000006,0.020104248522208934
1.0700000000000007,0.020056339457223515
1.0710000000000006,0.020003599146640738
1.0720000000000005,0.019957080997027532
1.0730000000000006,0.01991579329033044
1.0740000000000007,0.019878915448312995
1.0750000000000006,0.01984576662895421
1.0760000000000003,0.019815312122776874
1.0770000000000006,0.019787670287296777
1.0780000000000007,0.01976241886375263
1.0790000000000006,0.019739205148024297
1.0800000000000003,0.019717733704428753
1.0810000000000006,0.019705663886391278
1.0820000000000007,0.019695299743183625
1.0830000000000006,0.019686371680748493
1.0840000000000003,0.01967865729521634
1.0850000000000006,0.019671972410652216
1.0860000000000007,0.019656851073289516
1.0870000000000006,0.019642426223775544
1.0880000000000003,0.019628602372460335
1.0890000000000006,0.019615298683952176
1.0900000000000007,0.01960244649800913
1.0910000000000006,0.01959975089543775
1.0920000000000003,0.019597341699061133
1.0930000000000006,0.01959518560902751
1.0940000000000007,0.01959325362934905
1.0950000000000006,0.019591520448649646
1.0960000000000003,0.019580585859557686
1.0970000000000006,0.019569784684208003
1.0980000000000008,0.019559103964635227
1.0990000000000006,0.019548532155358345
1.1000000000000003,0.01953805895218963
1.1010000000000006,0.019537270018165742
1.1020000000000008,0.01953654415114059
1.1030000000000006,0.019535875980817963
1.1040000000000003,0.0195352606335355
1.1050000000000006,0.019534693681510618
1.1060000000000008,0.019534369452223643
1.1070000000000009,0.01953406113066336
1.1080000000000003,0.019533767883025632
1.1090000000000009,0.019533488922892417
1.1100000000000008,0.019533223508268804
1.1110000000000009,0.01952338242291418
1.1120000000000003,0.01951356574657126
1.1130000000000009,0.019503772029207056
1.1140000000000008,0.019493999924854677
1.1150000000000009,0.019484248183495367
1.1160000000000003,0.01948404895482625
1.1170000000000009,0.019483860033339795
1.1180000000000008,0.01948368085744434
1.1190000000000009,0.019483510898130163
1.1200000000000006,0.019483349656926663
1.1210000000000009,0.019483251135600455
1.1220000000000008,0.01948315591462446
1.1230000000000009,0.01948306387607346
1.1240000000000006,0.01948297490653772
1.1250000000000009,0.01948288889695249
1.1260000000000008,0.019482742442743728
1.127000000000001,0.019482604330434583
1.1280000000000006,0.019482474064460575
1.129000000000001,0.019482351180215574
1.1300000000000008,0.019482235242001877
1.131000000000001,0.019491787422321494
1.1320000000000006,0.019501344142867083
1.133000000000001,0.019510905449340754
1.1340000000000008,0.019520471388609906
1.135000000000001,0.01953004200877473
1.1360000000000006,0.019530148606985875
1.137000000000001,0.019530259916297865
1.1380000000000008,0.019530376139904604
1.139000000000001,0.019530497489739673
1.1400000000000006,0.019530624186838708
1.141000000000001,0.01954016301337802
1.1420000000000008,0.019549704989263006
1.143000000000001,0.019559250116916616
1.1440000000000006,0.019568798398793774
1.145000000000001,0.019578349837349407
1.1460000000000008,0.019578390442458016
1.147000000000001,0.019578431515995476
1.1480000000000006,0.019578473062619395
1.149000000000001,0.01957851508704067
1.1500000000000008,0.019578557593995072
1.1510000000000007,0.019578697773773968
1.1520000000000006,0.01957884373930341
1.1530000000000007,0.019578995724756965
1.1540000000000008,0.019579153973829477
1.1550000000000007,0.019579318740177598
1.1560000000000006,0.019589115252269806
1.1570000000000007,0.019598933195876356
1.1580000000000008,0.019608773826636394
1.1590000000000007,0.019618638487742146
1.1600000000000006,0.019628528616518537
1.1610000000000007,0.01963849918157834
1.1620000000000008,0.0196485062313414
1.1630000000000007,0.019658552407030072
1.1640000000000006,0.01966864056830886
1.1650000000000007,0.019678773813200934
1.1660000000000008,0.019679405153567586
1.1670000000000007,0.019680085495711097
1.1680000000000006,0.019680818768616604
1.1690000000000007,0.019681609240443265
1.1700000000000008,0.01968246155140463
1.1710000000000007,0.019692903214693303
1.1720000000000006,0.01970341594138958
1.1730000000000007,0.019714005199755746
1.1740000000000008,0.019724676938082553
1.1750000000000007,0.019735437632466102
1.1760000000000006,0.019736645198982217
1.1770000000000007,0.019737940522013275
1.1780000000000008,0.019739330411827183
1.1790000000000007,0.019740822267422686
1.1800000000000006,0.019742424134395975
1.1810000000000007,0.019753593840789563
1.1820000000000008,0.019764877928590607
